ai_uid,db_key,ai_poem_id,model_name,cipai,title,sentence_count,whole_sem_top1_score,whole_sem_top1_source_poem_id,whole_sem_top1_source_title,whole_sem_top1_source_author,whole_sem_percentile,whole_lex_top1_score,whole_lex_top1_source_poem_id,whole_lex_top1_source_title,whole_lex_top1_source_author,whole_lex_percentile,sem_dominant_source_poem_id,sem_dominant_source_title,sem_dominant_source_author,sem_dominant_source_coverage,lex_dominant_source_poem_id,lex_dominant_source_title,lex_dominant_source_author,lex_dominant_source_coverage,distinct_sem_source_poems,distinct_lex_source_poems,max_consecutive_sem_same_source,max_consecutive_lex_same_source,same_source_sentence_count,max_sentence_sem_score,max_sentence_lex_score
b1:431,b1,431,deepseek-3.2-thinking,浪淘沙,暮江吟,10,0.8772920370101929,6409,水调歌头,葛长庚,0.9428571428571428,0.27586206896551724,18132,愁倚阑・春光好,蔡伸,0.8457142857142858,8522,风流子,王泳祖,0.1,17489,水调歌头,魏了翁,0.1,10,10,1,1,5,1.000001,1.0
c1:303,c1,303,deepseek-3.2-thinking,沁园春,玉兰悟,25,0.8772070407867432,13569,满江红,无名氏,0.23404255319148937,0.18604651162790697,11134,雨中花・夜行船,无名氏,0.17494089834515367,6370,沁园春,葛长庚,0.04,7778,百字谣・念奴娇,方岳,0.04,25,25,1,1,2,1.0,1.0
c1:382,c1,382,deepseek-3.2-thinking,沁园春,见白玉兰有感,25,0.8771429657936096,5258,念奴娇,郑域,0.23167848699763594,0.15444015444015444,10394,满庭芳,熊禾,0.004728132387706856,10445,大江词・念奴娇,林横舟,0.04,13094,水调歌头,无名氏,0.04,25,25,1,1,5,1.0,1.0
c1:475,c1,475,qwen3.6-plus,沁园春,玉兰辞,25,0.8771405220031738,17711,绿头鸭・多丽,张纲,0.23167848699763594,0.20216606498194944,20902,沁园春,陆游,0.6643026004728132,7535,水调歌头,李曾伯,0.04,8302,满庭芳,如愚居士,0.04,25,25,1,1,12,1.0,1.0
c2:69,c2,69,doubao-seed-2.0-pro,沁园春,宗门感怀,25,0.8771376609802246,4486,贺新郎,张,0.23167848699763594,0.17985611510791366,5961,沁园春,洪咨夔,0.1347517730496454,9676,三犯渡江云・渡江云,周密,0.04,9119,蓦山溪,何梦桂,0.04,25,25,1,1,3,1.0,1.0
b3:492,b3,492,doubao-seed-2.0-pro,祝英台近,寓舍见玉兰作,16,0.8770695924758911,10036,疏影,汪元量,0.6571428571428571,0.2,5417,祝英台近,史达祖,0.6,6014,水龙吟,刘镇2,0.0625,9210,小重山,程武,0.0625,16,16,1,1,3,0.902457,0.75
c1:48,c1,48,doubao-seed-2.0-pro,沁园春,寓所见玉兰感作,25,0.8770585656166077,158,尾犯,柳永,0.23167848699763594,0.17391304347826086,7149,水调歌头,戴翼,0.0425531914893617,16680,风流子,朱敦儒,0.04,16680,风流子,朱敦儒,0.04,25,25,1,1,7,1.0,1.0
b1:532,b1,532,deepseek-3.2-thinking,沁园春,江夜怀古,25,0.8769959807395935,17640,六么令,李纲,0.23167848699763594,0.2014388489208633,7513,沁园春,李曾伯,0.6524822695035462,16739,感皇恩,朱敦儒,0.04,8988,过秦楼,陈允平,0.04,25,25,1,1,9,1.0,1.0
c2:196,c2,196,deepseek-3.2-thinking,沁园春,宗门思变,25,0.8769875764846802,18974,水龙吟,曹勋,0.23167848699763594,0.15162454873646208,1470,沁园春,苏轼,0.004728132387706856,19256,八声甘州,仲并,0.08,19256,八声甘州,仲并,0.08,24,24,1,1,5,0.867939,0.714286
c2:161,c2,161,deepseek-3.2-thinking,沁园春,宗规感怀,25,0.8769632577896118,8302,满庭芳,如愚居士,0.23167848699763594,0.15503875968992248,12513,满庭芳,方千里,0.004728132387706856,13465,惜奴娇,无名氏,0.04,11994,十二时・忆少年,无名氏,0.04,25,25,1,1,6,0.962004,0.888889
c2:147,c2,147,deepseek-3.2-thinking,沁园春,宗规感怀,25,0.8769626617431641,4357,贺新郎,陈亮,0.23167848699763594,0.17204301075268819,10823,沁园春,程和仲,0.018912529550827423,13977,水龙吟,真知柔,0.04,16227,沁园春,张继先,0.04,25,25,1,1,3,1.0,1.0
b1:550,b1,550,deepseek-3.2-thinking,祝英台近,数字时代感怀,16,0.8769282102584839,10737,甘州・八声甘州,张炎,0.6571428571428571,0.18433179723502305,9504,宴春台,刘辰翁,0.2857142857142857,7407,诉衷情,吴潜,0.0625,7407,诉衷情,吴潜,0.0625,16,16,1,1,4,1.0,1.0
c1:459,c1,459,qwen3.6-plus,沁园春,玉兰醒志,13,0.8769055604934692,15466,丁香结,周邦彦,0.2293144208037825,0.1925133689839572,15554,满庭芳,周邦彦,0.3333333333333333,11627,满江红,无名氏,0.07692307692307693,20669,兰陵王,葛郯,0.07692307692307693,13,13,1,1,2,1.0,1.0
b2:549,b2,549,qwen3.6-plus,沁园春,宗规叹,25,0.8768948912620544,6209,六州歌头,黄机,0.2293144208037825,0.16600790513833993,4354,水调歌头,陈亮,0.014184397163120567,8905,过秦楼,陈允平,0.04,8328,木兰花慢,卫宗武,0.04,25,25,1,1,5,1.0,1.0
b3:365,b3,365,qwen3.6-plus,沁园春,见玉兰有感,25,0.876884937286377,15466,丁香结,周邦彦,0.2293144208037825,0.17692307692307693,18588,石州慢,王之道,0.0425531914893617,6561,念奴娇,刘克庄,0.04,8290,高阳台,李莱老,0.04,25,25,1,1,9,1.0,1.0
a1:77,a1,77,qwen3-max,青玉案,秋江夜泊,12,0.8768299221992493,10171,踏莎行,柴元彪,0.927007299270073,0.2074074074074074,9764,谒金门,周密,0.49635036496350365,3627,品令,辛弃疾,0.08333333333333333,3627,品令,辛弃疾,0.08333333333333333,12,12,1,1,5,0.891088,0.75
b1:653,b1,653,glm-5,祝英台近,秋思,16,0.8767657279968262,227,临江仙引,柳永,0.6571428571428571,0.22105263157894736,8646,祝英台近,陈著,0.8,10412,祝英台近,褚生,0.0625,9139,醉蓬莱,奚岊,0.0625,16,16,1,1,9,1.0,1.0
c1:184,c1,184,doubao-seed-2.0-pro,沁园春,庭中见玉兰感作,25,0.8767635226249695,10036,疏影,汪元量,0.2293144208037825,0.171875,15996,满庭霜・满庭芳,周纯,0.016548463356973995,8581,念奴娇,陈著,0.04,7921,齐天乐,吴文英,0.04,25,25,1,1,5,0.914575,0.857143
a1:236,a1,236,glm-4.7,八声甘州,晚眺,21,0.8767601251602173,17641,喜迁莺,李纲,0.7592592592592593,0.17796610169491525,9492,八声甘州,刘辰翁,0.28703703703703703,11994,十二时・忆少年,无名氏,0.047619047619047616,8626,沁园春,陈著,0.047619047619047616,21,21,1,1,7,1.0,1.0
b1:156,b1,156,doubao-seed-2.0-pro,祝英台近,西溪秋望,16,0.8767135143280029,7927,齐天乐,吴文英,0.6571428571428571,0.20754716981132076,18726,扫花游・扫地游,杨无咎,0.6571428571428571,14246,满江红,京镗,0.0625,1521,南乡子,苏轼,0.0625,16,16,1,1,5,1.0,1.0
c1:280,c1,280,deepseek-3.2-thinking,沁园春,玉兰吟,25,0.8766738772392273,12620,洞仙歌,黄裳,0.2293144208037825,0.18705035971223022,7964,江神子・江城子,吴文英,0.2907801418439716,20997,大圣乐,陆游,0.04,2653,水调歌头,邵怀英,0.04,25,25,1,1,7,1.0,1.0
c2:250,c2,250,qwen3.6-plus,沁园春,宗阁书怀,26,0.8766613602638245,8560,宝鼎现,陈著,0.2293144208037825,0.17204301075268819,7650,沁园春,李曾伯,0.018912529550827423,5241,倾杯・倾杯乐,程珌,0.038461538461538464,8218,庆清朝,李宏模,0.038461538461538464,26,26,1,1,8,1.0,1.0
c1:31,c1,31,doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,25,0.8766237497329712,15466,丁香结,周邦彦,0.2293144208037825,0.16600790513833993,13974,水调歌头,蒋思恭,0.014184397163120567,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,7,1.0,1.0
b2:21,b2,21,doubao-seed-2.0-pro,沁园春,玄门感怀,25,0.8766103386878967,6209,六州歌头,黄机,0.2293144208037825,0.15827338129496402,4519,沁园春,刘过,0.0070921985815602835,11143,眼儿媚,无名氏,0.04,11143,眼儿媚,无名氏,0.04,25,25,1,1,5,1.0,1.0
a1:313,a1,313,kimi-k2.5,满庭芳,夜航,19,0.8765991926193237,8795,应天长,张矩,0.5757575757575758,0.18181818181818182,16924,水调歌头,周紫芝,0.03636363636363636,15676,减字木兰花,谢逸,0.05263157894736842,6919,烛影摇红,赵以夫,0.05263157894736842,19,19,1,1,9,1.0,1.0
c1:273,c1,273,deepseek-3.2-thinking,沁园春,见玉兰有感,25,0.8765839338302612,5830,贺新郎,孙居敬,0.2293144208037825,0.16546762589928057,4519,沁园春,刘过,0.014184397163120567,17485,水调歌头,魏了翁,0.04,9937,莺啼序,赵文,0.04,25,25,1,1,3,0.907634,0.75
c1:480,c1,480,qwen3.6-plus,沁园春,玉兰吟,25,0.8765591382980347,15466,丁香结,周邦彦,0.2293144208037825,0.2028985507246377,20902,沁园春,陆游,0.6666666666666666,15051,罗敷歌・采桑子,贺铸,0.04,15051,罗敷歌・采桑子,贺铸,0.04,25,25,1,1,10,1.0,1.0
c1:386,c1,386,deepseek-3.2-thinking,沁园春,玉兰赋,25,0.876543402671814,18798,多丽,杨无咎,0.2293144208037825,0.1867704280155642,5306,满庭芳,戴复古,0.22695035460992907,14456,木兰花慢,张炎,0.04,14456,木兰花慢,张炎,0.04,25,25,1,1,8,1.0,1.0
c1:476,c1,476,qwen3.6-plus,沁园春,玉兰吟,25,0.8765196204185486,10036,疏影,汪元量,0.2293144208037825,0.15444015444015444,16394,念奴娇,李光,0.004728132387706856,11592,祝英台近,无名氏,0.04,8947,法曲献仙音,陈允平,0.04,25,25,1,1,6,0.936,0.8
b3:486,b3,486,doubao-seed-2.0-pro,祝英台近,寓舍见玉兰花作,16,0.8764950037002563,15466,丁香结,周邦彦,0.6571428571428571,0.2026431718061674,1430,落梅花・落梅,王诜,0.6571428571428571,14657,江城子,晁端礼,0.0625,4344,满江红,陈亮,0.0625,16,16,1,1,5,1.0,1.0
c1:110,c1,110,doubao-seed-2.0-pro,沁园春,春日观玉兰感怀,25,0.8764945864677429,10403,疏影,王梦应,0.2293144208037825,0.18726591760299627,8842,永遇乐,陈允平,0.2907801418439716,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,9,1.0,1.0
c1:294,c1,294,deepseek-3.2-thinking,沁园春,白玉兰见志,25,0.8764467835426331,17682,透碧霄,查,0.2293144208037825,0.1596958174904943,20471,木兰花慢,袁去华,0.0070921985815602835,10146,念奴娇,黄公绍,0.04,4201,沁园春,赵师侠,0.04,25,25,1,1,2,1.0,1.0
c1:176,c1,176,doubao-seed-2.0-pro,沁园春,校隅见玉兰花作,25,0.876442015171051,2211,野庵曲,沈瀛,0.2293144208037825,0.19424460431654678,13412,沁园春,无名氏,0.4846335697399527,5268,沁园春,戴复古,0.04,11437,失调名,无名氏,0.04,25,25,1,1,8,1.0,1.0
b1:685,b1,685,glm-5,沁园春,溪亭夜坐,20,0.8763366341590881,2211,野庵曲,沈瀛,0.22458628841607564,0.18584070796460178,16293,满庭芳,叶梦得,0.17494089834515367,4845,一翦梅,刘仙伦,0.05,20665,洞仙歌,葛郯,0.05,20,20,1,1,9,1.0,1.0
b2:331,b2,331,deepseek-3.2-thinking,祝英台近,宗门感怀,16,0.8762373924255371,4357,贺新郎,陈亮,0.6571428571428571,0.17142857142857143,8585,满江红,陈著,0.14285714285714285,3834,忆秦娥,程垓,0.0625,3834,忆秦娥,程垓,0.0625,16,16,1,1,4,1.0,1.0
b1:182,b1,182,doubao-seed-2.0-pro,祝英台近,秋晚过废园,16,0.876206636428833,7881,霜叶飞,吴文英,0.6571428571428571,0.18072289156626506,15591,夜游宫,周邦彦,0.2714285714285714,10448,金人捧露盘,罗志仁,0.0625,14263,雨中花・夜行船,京镗,0.0625,16,16,1,1,2,1.0,1.0
b2:208,b2,208,deepseek-3.2-thinking,祝英台近,宗门感怀,16,0.8761932849884033,5671,水调歌头,魏了翁,0.6571428571428571,0.19090909090909092,4759,水龙吟,汪莘,0.4,2456,忆秦娥,李处全,0.0625,20601,念奴娇,曹冠,0.0625,16,16,1,1,3,0.898438,0.8
b2:234,b2,234,deepseek-3.2-thinking,沁园春,宗门感事,25,0.8761840462684631,7621,沁园春,李曾伯,0.2198581560283688,0.17266187050359713,1470,沁园春,苏轼,0.030732860520094562,9912,齐天乐,方衡,0.08,6179,十二时・忆少年,彭耜,0.04,24,25,1,1,5,0.926149,0.8
b3:517,b3,517,doubao-seed-2.0-pro,沁园春,观玉兰遣怀,25,0.8761692643165588,2433,念奴娇,李处全,0.2198581560283688,0.19424460431654678,7783,沁园春,徐宝之,0.4846335697399527,2490,沁园春,丘崈,0.04,3373,感皇恩,辛弃疾,0.04,25,25,1,1,5,0.94101,0.857143
b1:442,b1,442,deepseek-3.2-thinking,浪淘沙,山居晨趣,10,0.8761592507362366,10589,台城路・齐天乐,张炎,0.9428571428571428,0.20382165605095542,11371,望远行,无名氏,0.4742857142857143,12270,满江红,游次公,0.1,15699,江神子・江城子,谢逸,0.1,10,10,1,1,2,0.899757,0.75
b1:658,b1,658,glm-5,沁园春,秋望,25,0.876099169254303,17640,六么令,李纲,0.2198581560283688,0.18115942028985507,7511,沁园春,李曾伯,0.15130023640661938,18979,满庭芳,曹勋,0.04,865,霜叶飞,沈唐,0.04,25,25,1,1,9,1.0,1.0
c1:314,c1,314,deepseek-3.2-thinking,沁园春,见玉兰有感,25,0.8760791420936584,6928,贺新郎,赵以夫,0.2198581560283688,0.1776061776061776,16291,念奴娇,叶梦得,0.0425531914893617,17485,水调歌头,魏了翁,0.04,9937,莺啼序,赵文,0.04,25,25,1,1,7,1.0,1.0
c1:133,c1,133,doubao-seed-2.0-pro,沁园春,校园见玉兰花感怀,25,0.8760442137718201,5258,念奴娇,郑域,0.2198581560283688,0.19424460431654678,13412,沁园春,无名氏,0.4846335697399527,2490,沁园春,丘崈,0.04,7881,霜叶飞,吴文英,0.04,25,25,1,1,5,1.0,1.0
b1:179,b1,179,doubao-seed-2.0-pro,清平乐,夏暮过野塘,8,0.8760265111923218,7696,望海潮,赵崇嶓,0.9241573033707865,0.2033898305084746,17638,望江南・忆江南,李纲,0.0449438202247191,20592,霜天晓角,曹冠,0.125,17631,江城子,李纲,0.125,8,8,1,1,2,0.923707,0.8
c1:378,c1,378,deepseek-3.2-thinking,沁园春,白玉兰新悟,25,0.8760013580322266,4621,念奴娇,卢炳,0.2198581560283688,0.17829457364341086,2125,念奴娇,沈瀛,0.05200945626477541,5180,水调歌头,徐冲渊,0.04,3482,永遇乐,辛弃疾,0.04,25,25,1,1,6,0.974484,0.857143
c1:307,c1,307,deepseek-3.2-thinking,沁园春,春暮见玉兰感赋,25,0.8759859800338745,7387,贺新郎,吴潜,0.2198581560283688,0.2158273381294964,8828,沁园春,姚勉,0.7990543735224587,3068,满江红,王炎2,0.04,3068,满江红,王炎2,0.04,25,25,1,1,10,1.0,1.0
a1:205,a1,205,glm-4.7,水龙吟,幻夜,23,0.8759759068489075,9260,绮寮怨,鞠华翁,0.4033898305084746,0.18032786885245902,7567,念奴娇,李曾伯,0.0711864406779661,3122,满江红,辛弃疾,0.043478260869565216,3122,满江红,辛弃疾,0.043478260869565216,23,23,1,1,6,0.965293,0.857143
a1:35,a1,35,qwen3.6-plus,水龙吟,秋江夜泊,22,0.8759755492210388,9863,酹江月・念奴娇,文天祥,0.4033898305084746,0.176,10623,台城路・齐天乐,张炎,0.0711864406779661,18226,念奴娇,李弥逊,0.045454545454545456,2843,南歌子,赵长卿,0.045454545454545456,22,22,1,1,6,1.0,1.0
c1:469,c1,469,qwen3.6-plus,沁园春,玉兰解嘲,23,0.8759560585021973,5671,水调歌头,魏了翁,0.21749408983451538,0.16417910447761194,6186,沁园春,黄机,0.0070921985815602835,12848,思越人・朝天子,贺铸,0.043478260869565216,3792,长相思,程垓,0.043478260869565216,23,23,1,1,6,0.938165,0.888889
b2:91,b2,91,doubao-seed-2.0-pro,沁园春,宗门感怀,25,0.8759433627128601,7790,沁园春,赵汝腾,0.21749408983451538,0.15444015444015444,11492,酹江月・念奴娇,无名氏,0.004728132387706856,7712,水调歌头,方岳,0.04,19798,满江红,洪适,0.04,25,25,1,1,5,1.0,1.0
c2:9,c2,9,doubao-seed-2.0-pro,沁园春,宗门抒怀,25,0.8759292960166931,6719,水龙吟,刘克庄,0.21749408983451538,0.17391304347826086,7186,水调歌头,吴潜,0.0425531914893617,11143,眼儿媚,无名氏,0.04,11143,眼儿媚,无名氏,0.04,25,25,1,1,5,1.0,1.0
b3:578,b3,578,doubao-seed-2.0-pro,祝英台近,校中见玉兰作,16,0.8759020566940308,10036,疏影,汪元量,0.6428571428571429,0.182648401826484,4691,月下笛,姜夔,0.2857142857142857,8175,江神子・江城子,万俟绍之,0.0625,8175,江神子・江城子,万俟绍之,0.0625,16,16,1,1,5,1.0,1.0
c1:102,c1,102,doubao-seed-2.0-pro,沁园春,校园见玉兰花作,25,0.8758949637413025,5258,念奴娇,郑域,0.21749408983451538,0.18705035971223022,7061,沁园春,刘清夫,0.2907801418439716,4264,汉宫春,赵师侠,0.04,9109,沁园春,何梦桂,0.04,25,25,1,1,10,0.935503,0.857143
b3:423,b3,423,doubao-seed-2.0-pro,祝英台近,暮春见校园玉兰作,16,0.8758800029754639,9626,摸鱼儿,颜奎,0.6428571428571429,0.2018348623853211,14637,金盏子,晁端礼,0.6285714285714286,10419,更漏子,张淑芳,0.0625,4537,贺新郎,刘过,0.0625,16,16,1,1,1,0.910456,0.8
c1:301,c1,301,deepseek-3.2-thinking,沁园春,玉兰春醒,25,0.8758648633956909,4401,新荷叶,陈亮,0.21749408983451538,0.17266187050359713,7715,沁园春,方岳,0.030732860520094562,10445,大江词・念奴娇,林横舟,0.04,13094,水调歌头,无名氏,0.04,25,25,1,1,6,1.0,1.0
c2:237,c2,237,qwen3.6-plus,沁园春,玄门掣电,25,0.8758551478385925,7790,沁园春,赵汝腾,0.21749408983451538,0.17624521072796934,10609,忆旧游,张炎,0.0425531914893617,10471,花心动,蒋捷,0.04,8896,柳梢青,陈允平,0.04,25,25,1,1,5,1.0,1.0
b3:82,b3,82,deepseek-3.2-thinking,菩萨蛮,白玉兰感赋,8,0.8758484125137329,14773,宝鼎现,刘弇,0.9381270903010034,0.21568627450980393,6359,点绛唇,苏茂一,0.13712374581939799,13591,望梅词・望梅,善珍,0.125,14260,满江红,京镗,0.125,8,8,1,1,0,0.841013,0.666667
c1:153,c1,153,doubao-seed-2.0-pro,沁园春,暮春见玉兰抒怀,25,0.8758408427238464,2211,野庵曲,沈瀛,0.21749408983451538,0.18461538461538463,18795,雨中花・夜行船,杨无咎,0.15839243498817968,8581,念奴娇,陈著,0.04,3213,声声慢,辛弃疾,0.08,25,24,1,1,5,1.0,1.0
c1:134,c1,134,doubao-seed-2.0-pro,沁园春,檐下观玉兰花有感,25,0.8758116364479065,2211,野庵曲,沈瀛,0.21749408983451538,0.16487455197132617,8779,沁园春,陈人杰,0.01182033096926714,19151,南浦,史浩,0.08,11437,失调名,无名氏,0.04,24,25,1,1,3,1.0,1.0
b1:268,b1,268,qwen3.6-plus,祝英台近,暮江吟,17,0.8757904171943665,7753,齐天乐,方岳,0.6428571428571429,0.19811320754716982,20445,水调歌头,袁去华,0.45714285714285713,9656,小重山,周容,0.058823529411764705,9656,小重山,周容,0.058823529411764705,17,17,1,1,10,1.0,1.0
c1:137,c1,137,doubao-seed-2.0-pro,沁园春,春日见玉兰感怀,25,0.8757757544517517,10036,疏影,汪元量,0.21749408983451538,0.1588447653429603,7646,沁园春,李曾伯,0.0070921985815602835,15707,醉桃源・阮郎归,谢逸,0.04,4388,青玉案,陈亮,0.04,25,25,1,1,6,0.933352,0.75
b3:448,b3,448,doubao-seed-2.0-pro,祝英台近,春暮校中见玉兰作,16,0.8757444620132446,7388,贺新郎,吴潜,0.6428571428571429,0.19909502262443438,3255,水龙吟,辛弃疾,0.45714285714285713,7778,百字谣・念奴娇,方岳,0.0625,7778,百字谣・念奴娇,方岳,0.0625,16,16,1,1,7,0.911635,0.8
b1:269,b1,269,qwen3.6-plus,沁园春,秋江望古,25,0.8756932020187378,9864,酹江月・念奴娇,文天祥,0.21513002364066194,0.1791044776119403,9960,氐州第一,赵功可,0.054373522458628844,2815,醉落魄・一斛珠,赵长卿,0.04,1572,江神子・江城子,苏轼,0.04,25,25,1,1,7,1.0,1.0
c1:473,c1,473,qwen3.6-plus,沁园春,玉兰启怀,23,0.8755236268043518,5830,贺新郎,孙居敬,0.2127659574468085,0.1568627450980392,18301,八声甘州,张元干,0.004728132387706856,12089,八声甘州,向子諲,0.043478260869565216,12089,八声甘州,向子諲,0.043478260869565216,23,23,1,1,9,0.904586,0.857143
c1:90,c1,90,doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,25,0.8755218386650085,2211,野庵曲,沈瀛,0.2127659574468085,0.17829457364341086,18795,雨中花・夜行船,杨无咎,0.05200945626477541,16654,雨中花・夜行船,朱敦儒,0.04,16680,风流子,朱敦儒,0.04,25,25,1,1,9,1.0,1.0
b2:493,b2,493,qwen3.6-plus,沁园春,宗门述怀,25,0.875515878200531,14304,兰陵王,辛弃疾,0.2127659574468085,0.16546762589928057,7815,沁园春,国学生,0.014184397163120567,11123,马家春慢,无名氏,0.04,5946,意难忘,林正大,0.04,25,25,1,1,2,0.962004,0.8
c1:124,c1,124,doubao-seed-2.0-pro,沁园春,春日观玉兰偶作,25,0.8754994869232178,9626,摸鱼儿,颜奎,0.2127659574468085,0.18705035971223022,8781,沁园春,陈人杰,0.2907801418439716,19812,满庭芳,洪适,0.04,9713,月边娇,周密,0.04,25,25,1,1,9,0.912029,0.857143
b2:392,b2,392,deepseek-3.2-thinking,沁园春,宗规感怀,25,0.8754922151565552,14304,兰陵王,辛弃疾,0.2127659574468085,0.2446043165467626,1470,沁园春,苏轼,0.8723404255319149,1470,沁园春,苏轼,0.08,1470,沁园春,苏轼,0.08,24,24,2,2,8,1.0,1.0
b1:547,b1,547,deepseek-3.2-thinking,祝英台近,夜泊秋江,16,0.8754696249961853,169,彩云归,柳永,0.6428571428571429,0.19718309859154928,4080,满庭芳,石孝友,0.42857142857142855,17489,水调歌头,魏了翁,0.0625,17489,水调歌头,魏了翁,0.0625,16,16,1,1,8,1.0,1.0
b2:192,b2,192,doubao-seed-2.0-pro,祝英台近,宗门夜望有感,16,0.8754685521125793,6125,满江红,吴泳,0.6428571428571429,0.18,16032,蓦山溪,沈蔚,0.2714285714285714,9761,明月引・江城梅花引,周密,0.0625,9761,明月引・江城梅花引,周密,0.0625,16,16,1,1,5,0.977251,0.888889
c1:194,c1,194,doubao-seed-2.0-pro,沁园春,庭前观玉兰感作,25,0.875447154045105,15466,丁香结,周邦彦,0.2127659574468085,0.16546762589928057,8781,沁园春,陈人杰,0.014184397163120567,93,慢卷绸,柳永,0.04,7930,丹凤吟,吴文英,0.04,25,25,1,1,4,1.0,1.0
c2:186,c2,186,deepseek-3.2-thinking,沁园春,宗规感怀,28,0.8754024505615234,18974,水龙吟,曹勋,0.2127659574468085,0.15017064846416384,9835,沁园春,王奕,0.004728132387706856,12787,采桑子,黄庭坚,0.03571428571428571,15713,玉蝴蝶,晁冲之,0.03571428571428571,28,28,1,1,5,0.891894,0.75
b3:173,b3,173,deepseek-3.2-thinking,祝英台近,见玉兰有感,16,0.8753750324249268,20473,宴清都,袁去华,0.6428571428571429,0.1935483870967742,4691,月下笛,姜夔,0.42857142857142855,2261,水调歌头,朱熹,0.0625,13094,水调歌头,无名氏,0.0625,16,16,1,1,2,1.0,1.0
a1:22,a1,22,qwen3.6-plus,鹧鸪天,星槎夜泛,10,0.875356912612915,10798,满庭芳,陈若晦,0.9406392694063926,0.21428571428571427,18347,浣溪沙,张元干,0.5220700152207002,12964,望海潮,赵鼎,0.1,17360,六州歌头,刘褒,0.1,10,10,1,1,3,1.0,1.0
c1:143,c1,143,doubao-seed-2.0-pro,沁园春,校苑见玉兰感作,25,0.8753439784049988,10036,疏影,汪元量,0.2127659574468085,0.21011673151750973,16995,潇湘夜雨・满庭芳,周紫芝,0.7706855791962175,18075,点绛唇,蔡伸,0.04,17140,小重山,吕渭老,0.04,25,25,1,1,6,1.0,1.0
a1:201,a1,201,glm-4.7,满江红,江夜感怀,18,0.8753281235694885,12965,花心动,赵鼎,0.4681238615664845,0.20967741935483872,9939,疏影,赵文,0.2786885245901639,19502,临江仙,倪偁,0.05555555555555555,19502,临江仙,倪偁,0.05555555555555555,18,18,1,1,8,1.0,1.0
b2:125,b2,125,doubao-seed-2.0-pro,祝英台近,宗门夜坐感事,16,0.8753265142440796,8560,宝鼎现,陈著,0.6285714285714286,0.1784037558685446,1075,雨中花・夜行船,张才翁,0.14285714285714285,4267,诉衷情,赵师侠,0.0625,20025,诉衷情,张抡,0.0625,16,16,1,1,2,0.902745,0.666667
